t,s1,s2,s3,s4,s5,s6,s7,s8
251,-0.071682,-0.002779,-0.271008,0.223848,-0.065856,0.381929,0.317042,0.050467
252,-0.0714,-0.002931,-0.270499,0.223525,-0.065702,0.381343,0.316555,0.050472
253,-0.071455,-0.002953,-0.270652,0.223573,-0.065672,0.381422,0.316726,0.050535
254,-0.071773,-0.002823,-0.271225,0.22393,-0.065864,0.382063,0.317135,0.050558
255,-0.071484,-0.002983,-0.270945,0.223813,-0.065728,0.381528,0.316511,0.050702
256,-0.071395,-0.003,-0.270749,0.223745,-0.065485,0.381226,0.316154,0.050841
257,-0.071546,-0.002879,-0.27111,0.224126,-0.065657,0.381903,0.316627,0.050998
258,-0.071507,-0.002793,-0.270906,0.224049,-0.065693,0.381866,0.316558,0.050962
259,-0.071092,-0.002862,-0.270265,0.223639,-0.065586,0.381293,0.315852,0.05079
260,-0.071327,-0.002776,-0.270641,0.223789,-0.065732,0.381636,0.316369,0.050749
261,-0.071559,-0.002845,-0.270818,0.223801,-0.065613,0.381741,0.316488,0.050667
262,-0.071159,-0.00323,-0.270619,0.223503,-0.065384,0.381345,0.315919,0.050709
263,-0.070992,-0.003362,-0.27076,0.223628,-0.065356,0.381535,0.316101,0.050791
264,-0.071134,-0.003078,-0.271176,0.223963,-0.065503,0.382089,0.316758,0.050791
265,-0.07105,-0.003204,-0.270761,0.223637,-0.065515,0.381532,0.3163,0.050712
266,-0.071088,-0.00326,-0.270497,0.22343,-0.065627,0.381188,0.315948,0.050652
267,-0.071536,-0.00308,-0.270856,0.223657,-0.06586,0.381673,0.316424,0.050461
268,-0.071639,-0.002984,-0.270765,0.223589,-0.065977,0.381548,0.316533,0.050476
269,-0.071512,-0.00301,-0.270355,0.22349,-0.065868,0.38105,0.316278,0.050606
270,-0.072037,-0.002751,-0.270879,0.223804,-0.065919,0.381719,0.31711,0.050465
271,-0.072127,-0.002804,-0.271179,0.223829,-0.065781,0.381846,0.317027,0.050483
272,-0.071561,-0.002986,-0.270905,0.223592,-0.065667,0.381265,0.316199,0.050447
273,-0.07165,-0.002814,-0.270863,0.223865,-0.065849,0.381585,0.316255,0.050382
274,-0.071969,-0.002738,-0.271079,0.224165,-0.066045,0.382295,0.316804,0.050446
275,-0.071713,-0.002938,-0.270724,0.223813,-0.065687,0.381694,0.31627,0.050593
276,-0.071447,-0.002888,-0.270354,0.22365,-0.065607,0.38125,0.315901,0.05075
277,-0.071353,-0.002801,-0.270492,0.223781,-0.065445,0.381408,0.316139,0.050962
278,-0.071266,-0.002656,-0.270539,0.223702,-0.065286,0.381266,0.316156,0.050731
279,-0.071179,-0.002237,-0.270497,0.22344,-0.065355,0.38096,0.316312,0.050268
280,-0.071661,-0.001955,-0.27123,0.223635,-0.065448,0.38133,0.317051,0.050169
281,-0.071726,-0.002148,-0.271382,0.223727,-0.065306,0.381373,0.317134,0.050161
282,-0.071305,-0.002677,-0.270971,0.223495,-0.064668,0.380964,0.316373,0.050286
283,-0.071487,-0.003151,-0.271384,0.223643,-0.064344,0.381276,0.316452,0.050568
284,-0.071798,-0.003272,-0.271735,0.223801,-0.064423,0.382088,0.316774,0.050786
285,-0.071407,-0.003344,-0.270856,0.223157,-0.06449,0.381313,0.316031,0.050703
286,-0.07147,-0.003124,-0.270621,0.222873,-0.065065,0.381214,0.315907,0.050404
287,-0.071661,-0.002526,-0.271145,0.223093,-0.065686,0.381826,0.316828,0.049984
288,-0.071341,-0.002435,-0.270889,0.22305,-0.065669,0.381469,0.316528,0.049782
289,-0.071171,-0.002513,-0.270534,0.223033,-0.065545,0.381069,0.316037,0.049712
290,-0.071649,-0.002266,-0.271084,0.223487,-0.06567,0.381718,0.317045,0.049407
291,-0.07193,-0.00242,-0.270913,0.223534,-0.065662,0.381803,0.317326,0.049406
292,-0.071695,-0.002779,-0.270217,0.223369,-0.065296,0.381271,0.316682,0.049669
293,-0.07175,-0.002937,-0.270327,0.223535,-0.065403,0.381492,0.316749,0.049889
294,-0.071879,-0.002906,-0.270676,0.223997,-0.065579,0.381767,0.317248,0.049714
295,-0.071458,-0.00336,-0.269994,0.223621,-0.065557,0.381185,0.316573,0.049962
