t,s1
50.465,-1.0234
50.482,0.3687
50.532,1.7856
50.548,3.1708
50.6,4.4507
50.635,5.6234
50.649,6.9113
50.699,7.6998
50.715,8.2626
50.766,8.5753
50.798,8.6261
50.815,8.4263
50.866,7.9762
50.882,7.2878
50.933,6.3864
50.966,5.2173
50.982,3.7018
51.032,2.3473
51.048,0.9348
51.099,-0.485
51.133,-1.9036
51.148,-3.1983
51.199,-4.3812
51.266,-5.3976
51.3,-6.2325
51.335,-6.7642
51.349,-7.1257
51.4,-7.2176
51.432,-7.0522
51.448,-6.6303
51.5,-6.0049
51.532,-5.1084
51.548,-3.9779
51.6,-2.7612
51.632,-1.3827
51.648,0.021
51.7,1.4375
51.732,2.8555
51.748,4.1823
51.799,5.3601
51.833,6.8767
51.866,7.7181
51.882,8.2967
51.933,8.7048
51.949,8.8152
52.002,8.7347
52.033,8.3681
52.047,7.7392
52.099,6.8959
52.115,5.8566
52.166,4.2415
52.199,2.9318
52.215,1.5187
52.266,0.0981
52.302,-1.309
52.316,-2.6757
52.366,-3.8945
52.382,-4.8494
52.433,-5.7588
52.466,-6.4451
52.482,-6.9566
52.532,-7.247
52.548,-7.2797
52.599,-7.0936
52.632,-6.6599
52.648,-6.0178
52.7,-5.1541
52.733,-4.1875
52.748,-3.0181
52.8,-1.7376
52.815,-0.3615
52.866,1.0465
52.9,2.4402
52.915,3.7905
52.966,5.0048
53.032,6.0839
53.048,6.9294
53.099,7.4909
53.115,7.8625
53.166,8.008
53.199,7.8518
53.215,7.3983
53.266,6.7102
53.282,5.7571
53.336,4.6318
53.35,3.3508
53.399,1.9587
53.415,0.5465
53.466,-0.8491
53.482,-2.2437
53.533,-3.5459
53.548,-4.6178
53.6,-5.8933
53.615,-6.6732
53.666,-7.2395
53.699,-7.6008
53.718,-7.6901
53.766,-7.5955
53.799,-7.2443
53.815,-6.6691
53.866,-5.9068
53.881,-5.0139
53.932,-3.5956
53.954,-2.3369
53.999,-0.9701
54.016,0.4254
54.066,1.8226
54.082,3.2123
54.133,4.4804
54.148,5.7052
54.199,6.8832
54.215,7.6718
54.266,8.2332
54.281,8.5474
54.332,8.5983
54.348,8.4219
54.399,7.9696
54.415,7.2649
54.466,6.3618
54.482,5.1295
54.532,3.7238
54.548,2.379
54.599,0.9665
54.615,-0.4484
54.665,-1.8463
54.684,-3.1835
54.733,-4.4533
54.799,-5.4738
54.815,-6.2923
54.866,-6.8128
54.882,-7.1743
54.933,-7.2666
54.948,-7.0777
54.999,-6.6656
55.018,-6.0519
55.066,-5.1394
55.081,-3.9913
55.133,-2.7686
55.148,-1.414
55.199,-0.0308
55.215,1.3893
55.266,2.7784
55.282,4.0741
55.333,5.4279
55.365,6.8478
55.381,7.677
55.433,8.3111
55.448,8.6934
55.499,8.8042
55.532,8.7233
55.548,8.3429
55.599,7.7219
55.615,6.8862
55.666,5.6713
55.682,4.1411
55.732,2.8315
55.748,1.4304
55.8,0.0307
55.832,-1.3559
55.848,-2.729
55.899,-3.9537
55.915,-4.9862
55.965,-5.9121
55.982,-6.5976
56.032,-7.1009
56.048,-7.3913
56.099,-7.4268
56.115,-7.2494
56.166,-6.8408
56.181,-6.1837
56.233,-5.3216
56.248,-4.3485
56.299,-3.1729
56.315,-1.902
56.368,-0.5311
56.397,0.8647
56.414,2.2652
56.466,3.6197
56.481,4.8424
56.567,5.9154
56.582,6.7784
56.632,7.4108
56.648,7.7927
56.699,7.9509
56.715,7.7719
56.767,7.3423
56.799,6.6502
56.815,5.7046
56.871,4.5717
56.886,3.2975
56.933,1.9196
56.948,0.5194
56.999,-0.8762
57.015,-2.2738
57.066,-3.5326
57.081,-4.5818
57.133,-5.8833
57.148,-6.6513
57.199,-7.2088
57.215,-7.5584
57.266,-7.6619
57.282,-7.5791
57.333,-7.2279
57.348,-6.6409
57.399,-5.8904
57.415,-5.0201
57.466,-3.5772
57.481,-2.3324
57.533,-0.9646
57.551,0.4157
57.6,1.7971
57.615,3.1823
57.666,4.4384
57.682,5.6546
57.732,6.8381
57.749,7.6266
57.8,8.1773
57.815,8.49
57.866,8.5408
57.884,8.3291
57.933,7.8671
57.965,7.1787
57.981,6.2902
58.033,5.0541
58.048,3.6548
58.1,2.2981
58.115,0.9095
58.166,-0.4867
58.181,-1.8698
58.215,-3.1525
58.266,-4.2649
58.333,-5.2854
58.348,-6.1065
58.405,-6.6145
58.42,-6.9643
58.466,-7.0448
58.482,-6.8677
58.532,-6.4694
58.548,-5.8846
58.6,-4.9932
58.615,-3.9912
58.665,-2.7821
58.682,-1.4303
58.732,-0.0589
58.751,1.3137
58.799,2.6908
58.815,3.9701
58.866,5.2422
58.881,6.7084
58.933,7.5188
58.948,8.1549
58.982,8.5389
59.016,8.6492
59.067,8.5655
59.085,8.1953
59.133,7.5744
59.148,6.7314
59.2,5.5798
59.215,4.0203
59.249,2.7229
59.299,1.3221
59.315,-0.0775
59.366,-1.4726
59.382,-2.8391
59.415,-4.05
59.466,-5.2653
59.482,-6.1459
59.533,-6.826
59.548,-7.3293
59.582,-7.596
59.633,-7.6287
59.648,-7.4513
59.699,-7.0293
59.715,-6.3873
59.765,-5.5428
59.784,-4.3877
59.816,-3.2352
59.866,-1.9548
59.882,-0.5869
59.933,0.7972
59.948,2.1907
59.999,3.5526
60.015,4.9089
60.1,5.9885
60.118,6.8572
60.166,7.5022
60.182,7.8737
60.233,8.0073
60.248,7.8312
60.3,7.3898
60.315,6.7017
60.366,5.7604
60.381,4.4902
60.432,3.2086
60.451,1.8192
60.489,0.419
60.515,-0.9764
60.566,-2.3471
60.582,-3.6177
60.633,-4.6246
60.648,-5.8167
60.699,-6.5964
60.715,-7.1479
60.765,-7.4974
60.782,-7.5773
60.833,-7.4945
60.851,-7.1316
60.9,-6.5446
60.915,-5.7823
60.966,-4.9423
60.982,-3.597
61.033,-2.3215
61.048,-0.9427
61.099,0.4528
61.115,1.838
61.166,3.2113
61.184,4.4834
61.233,5.6364
61.248,6.8785
61.299,7.679
61.315,8.2298
61.366,8.5116
61.382,8.5355
61.432,8.3367
61.448,7.8709
61.499,7.1945
61.518,6.2865
61.566,5.0968
61.582,3.627
61.633,2.2583
61.648,0.8578
61.699,-0.5382
61.715,-1.9092
61.766,-3.2083
61.782,-4.3674
61.866,-5.3838
61.882,-6.2014
61.932,-6.7044
61.948,-7.0424
61.999,-7.1229
62.015,-6.9339
62.066,-6.5238
62.082,-5.9216
62.133,-5.0248
62.148,-3.962
62.2,-2.757
62.217,-1.4144
62.266,-0.0312
62.282,1.3534
62.333,2.7367
62.348,4.016
62.4,5.3739
62.415,6.7819
62.466,7.599
62.481,8.2211
62.533,8.6171
62.551,8.7366
62.588,8.6529
62.616,8.2826
62.666,7.6674
62.682,6.8362
62.733,5.6164
62.748,4.0976
62.799,2.8001
62.815,1.411
62.866,0.0144
62.882,-1.3689
62.933,-2.7354
62.951,-3.9464
63.0,-4.8844
63.015,-5.7819
63.067,-6.4679
63.082,-6.9557
63.133,-7.2225
63.148,-7.2552
63.199,-7.0809
63.215,-6.659
63.266,-6.0184
63.284,-5.1681
63.333,-4.2904
63.348,-3.1328
63.4,-1.8192
63.415,-0.4667
63.466,0.9021
63.482,2.2838
63.532,3.622
63.548,4.8383
63.633,5.9074
63.654,6.7584
63.682,7.3917
63.732,7.7631
63.75,7.8636
