t,s1
49.784,4.0696
49.815,4.7818
49.848,5.1089
49.882,5.1364
49.915,4.8991
49.948,4.2557
49.982,3.3139
50.015,2.1151
50.048,1.1935
50.083,-0.1863
50.118,-1.6241
50.148,-3.0896
50.182,-4.4536
50.215,-5.967
50.248,-7.0524
50.282,-7.8165
50.315,-8.274
50.348,-8.3813
50.384,-8.3234
50.415,-8.0378
50.449,-7.4456
50.482,-6.5453
50.515,-5.4402
50.549,-3.8674
50.582,-2.4117
50.615,-0.9589
50.648,0.4692
50.682,1.8589
50.715,3.2994
50.749,4.3647
50.782,5.1815
50.815,5.6984
50.849,5.861
50.882,5.7558
50.915,5.2389
50.949,4.4195
50.982,3.4316
51.015,2.1674
51.049,0.6143
51.085,-0.8041
51.115,-2.2569
51.149,-3.6982
51.182,-5.0247
51.216,-6.1938
51.249,-7.094
51.282,-7.6739
51.315,-8.031
51.348,-8.0889
51.382,-7.8821
51.415,-7.4041
51.449,-6.6412
51.482,-5.5699
51.515,-4.2998
51.549,-2.9128
51.582,-1.4473
51.615,-0.0067
51.649,1.3636
51.715,2.6021
51.749,3.654
51.782,4.5013
51.815,4.9917
51.849,5.0824
51.882,4.9076
51.915,4.3362
51.949,3.4993
51.982,2.3833
52.015,0.9963
52.048,-0.3836
52.081,-1.8308
52.115,-3.2988
52.148,-4.6193
52.182,-6.0405
52.216,-7.0567
52.248,-7.7664
52.282,-8.245
52.315,-8.3705
52.349,-8.1509
52.382,-7.722
52.418,-7.0616
52.449,-6.0859
52.482,-4.8679
52.515,-3.3216
52.549,-1.8526
52.582,-0.4094
52.615,0.9897
52.649,2.2325
52.682,3.4073
52.716,4.3293
52.749,5.0767
52.782,5.5486
52.815,5.5889
52.849,5.3588
52.882,4.7727
52.915,3.8905
52.948,2.8444
52.982,1.5685
53.015,0.2233
53.049,-1.1855
53.082,-2.6318
53.116,-4.0816
53.149,-5.2923
53.182,-6.354
53.215,-7.1852
53.249,-7.6926
53.282,-7.9721
53.315,-7.8617
53.349,-7.5582
53.382,-6.9748
53.416,-6.1458
53.449,-5.0792
53.481,-3.8666
53.519,-2.4181
53.548,-0.9816
53.582,0.4273
53.615,1.8357
53.648,3.2447
53.682,4.2537
53.715,5.0437
53.749,5.6224
53.782,5.8386
53.816,5.7075
53.851,5.2284
53.881,4.4791
53.915,3.5508
53.948,2.3163
53.982,0.8203
54.015,-0.5692
54.049,-2.0059
54.082,-3.4616
54.116,-4.8545
54.149,-6.0911
54.182,-7.0412
54.216,-7.6846
54.248,-8.1014
54.282,-8.2075
54.316,-8.0458
54.352,-7.5583
54.382,-6.8402
54.417,-5.8139
54.449,-4.5406
54.482,-3.0822
54.515,-1.6264
54.548,-0.195
54.582,1.1789
54.615,2.3514
54.649,3.4765
54.682,4.3529
54.715,5.0424
54.749,5.3703
54.782,5.3897
54.815,5.0615
54.849,4.4088
54.882,3.4775
54.915,2.288
54.949,1.0104
54.982,-0.3502
55.015,-1.772
55.052,-3.2181
55.082,-4.5964
55.115,-6.0718
55.148,-7.0852
55.182,-7.8445
55.215,-8.2867
55.249,-8.3937
55.283,-8.2044
55.315,-7.9278
55.348,-7.3404
55.382,-6.4363
55.415,-5.3216
55.449,-3.7785
55.482,-2.3518
55.515,-0.901
55.549,0.4885
55.582,1.8226
55.615,3.0979
55.649,4.1434
55.682,4.9391
55.715,5.4233
55.748,5.5587
55.782,5.3943
55.815,4.8833
55.849,4.064
55.882,3.0233
55.915,1.8051
55.949,0.3972
55.982,-1.002
56.015,-2.4527
56.049,-3.8794
56.082,-5.0723
56.115,-6.1727
56.149,-7.0642
56.182,-7.6472
56.215,-7.9323
56.249,-7.9709
56.282,-7.7317
56.316,-7.2552
56.35,-6.462
56.383,-5.386
56.415,-4.2318
56.449,-2.8371
56.483,-1.367
56.515,0.0644
56.549,1.4285
56.582,3.7507
56.615,4.8081
56.649,5.705
56.682,6.3239
56.716,6.5513
56.749,6.5692
56.782,6.1803
56.815,5.4543
56.849,4.5483
56.882,3.3967
56.915,1.0359
56.948,-0.3343
56.982,-1.7657
57.015,-3.2118
57.048,-4.52
57.082,-5.9125
57.118,-6.8894
57.149,-7.5755
57.182,-8.0275
57.215,-8.153
57.249,-8.0494
57.282,-7.6204
57.315,-6.9693
57.349,-5.9918
57.382,-4.848
57.415,-3.3863
57.448,-1.9402
57.482,-0.5089
57.515,0.8652
57.549,2.0414
57.582,3.3268
57.616,4.2393
57.649,4.9906
57.682,5.3531
57.715,5.4305
57.749,5.2474
57.782,4.6442
57.819,3.7672
57.849,2.7504
57.882,1.6321
57.915,0.1657
57.949,-1.2335
57.982,-2.6797
58.016,-4.039
58.083,-5.2457
58.116,-6.2794
58.148,-6.9917
58.172,-7.3663
58.216,-7.5205
58.249,-7.3296
58.282,-6.8389
58.316,-6.0923
58.349,-5.0691
58.382,-3.831
58.415,-2.4019
58.449,-0.975
58.482,0.405
58.515,1.8516
58.548,3.3635
58.583,4.3533
58.615,5.1209
58.649,5.6802
58.682,5.8765
58.715,5.7475
58.749,5.2513
58.782,4.4779
58.816,3.546
58.849,2.2539
58.885,0.6454
58.916,-0.7345
58.949,-2.1585
58.982,-3.5853
59.016,-4.8331
59.049,-5.9492
59.082,-6.8629
59.115,-7.4822
59.149,-7.8762
59.183,-7.9631
59.215,-7.7917
59.249,-7.2951
59.283,-6.5893
59.316,-5.5855
59.349,-4.447
59.383,-3.1384
59.415,-1.702
59.448,-0.2834
59.483,1.198
59.515,2.475
59.549,3.7094
59.586,4.5639
59.615,5.2561
59.649,5.5442
59.682,5.5442
59.716,5.2799
59.749,4.5968
59.782,3.7293
59.815,2.5088
59.849,1.2317
59.882,-0.2574
59.915,-1.676
59.949,-3.1318
59.982,-4.4573
60.015,-5.8919
60.049,-6.9291
60.083,-7.6484
60.116,-8.1512
60.148,-8.3346
60.182,-8.2574
60.215,-7.8768
60.249,-7.2724
60.283,-6.3625
60.308,-5.2583
60.349,-3.727
60.381,-2.281
60.415,-0.8429
60.449,0.5563
60.482,1.9249
60.515,3.1794
60.549,4.1306
60.582,4.9189
60.615,5.3684
60.649,5.5142
60.682,5.3306
60.715,4.7735
60.749,3.9401
60.782,2.9504
60.815,1.688
60.848,0.2885
60.882,-1.1011
60.915,-2.5376
60.948,-3.9162
60.982,-4.8249
61.016,-5.9188
61.048,-6.7596
61.085,-7.2967
61.115,-7.6132
61.148,-7.6422
61.182,-7.374
61.215,-6.8195
61.248,-6.0299
61.281,-4.9793
61.315,-4.1092
61.348,-2.7204
61.382,-1.2743
61.415,0.1443
61.448,1.4838
61.482,2.8209
61.516,3.8689
61.548,4.6878
61.582,5.3058
61.615,5.5547
61.648,5.5655
61.682,5.1951
61.715,4.4587
61.748,3.4592
61.784,2.2003
61.815,0.8246
61.849,-0.5556
61.882,-1.9869
61.915,-3.433
61.949,-4.7468
61.981,-6.0021
62.015,-6.9788
62.048,-7.6449
62.081,-7.9963
62.115,-7.9997
62.148,-7.8742
62.182,-7.5077
62.215,-6.8298
62.249,-5.8526
62.282,-4.6992
62.315,-3.3696
62.349,-1.9524
62.382,-0.5337
62.415,0.8269
62.449,1.9595
62.482,3.0885
62.504,4.0538
62.549,4.7686
62.582,5.1122
62.616,5.1702
62.648,4.9207
62.681,4.3333
62.716,3.4346
62.749,2.3277
62.782,1.2337
62.815,-0.0946
62.849,-1.4939
62.882,-2.9304
62.915,-4.2656
62.983,-5.453
63.016,-6.428
63.049,-7.1271
63.084,-7.4673
63.116,-7.5218
63.149,-7.3833
63.183,-6.9396
63.216,-6.1702
63.249,-5.1477
63.282,-3.9168
63.316,-2.5479
63.349,-1.0977
63.382,0.2823
63.416,1.5817
63.449,2.9382
63.486,3.9901
63.516,4.8032
63.549,5.3204
63.582,5.5031
63.615,5.3668
63.649,4.9309
63.682,4.1424
63.716,3.2122
63.749,2.0577
63.782,0.6077
63.816,-0.7722
63.848,-2.1982
63.882,-3.6117
63.916,-4.894
63.949,-5.9887
63.982,-6.8927
64.015,-7.4913
64.049,-7.864
64.083,-7.9412
64.116,-7.7707
64.149,-7.2645
64.182,-6.5019
64.216,-5.4696
64.249,-4.2642
64.287,-2.9579
64.317,-1.5407
64.349,-0.151
64.383,1.1774
64.449,2.3967
64.486,3.4328
64.516,4.2132
64.55,4.6771
64.582,4.7995
64.616,4.6457
64.65,4.1307
64.683,3.3407
