t,s1
50.547,7.8155
50.58,6.6762
50.612,5.3651
50.646,3.5167
50.68,2.031
50.713,0.4275
50.746,-0.9999
50.779,-2.5477
50.813,-4.0671
50.846,-5.4591
50.88,-6.6889
50.913,-7.7178
50.946,-8.9059
50.98,-9.5049
51.013,-9.9744
51.046,-10.1865
51.08,-10.4018
51.113,-10.439
51.146,-10.2902
51.18,-9.9419
51.213,-9.4676
51.246,-8.9519
51.28,-7.8595
51.313,-6.8991
51.347,-5.7425
51.38,-4.4047
51.414,-2.9268
51.446,-1.2734
51.479,0.3625
51.513,1.7462
51.546,3.1577
51.579,4.6522
51.613,6.4798
51.646,7.6451
51.68,8.6288
51.747,9.8256
51.78,10.3726
51.816,10.7717
51.847,11.229
51.88,11.3591
51.913,11.289
51.946,11.0416
51.98,10.2713
52.013,9.7509
52.046,9.013
52.08,7.6259
52.113,6.464
52.146,4.9681
52.18,3.1206
52.212,1.5806
52.247,-0.0454
52.28,-1.4743
52.312,-3.0149
52.347,-4.4769
52.38,-5.8234
52.413,-7.0082
52.447,-7.9959
52.514,-8.7656
52.546,-9.2948
52.58,-9.6263
52.614,-9.6999
52.646,-9.7928
52.679,-9.672
52.713,-9.3607
52.746,-8.8941
52.78,-8.3478
52.813,-7.5499
52.847,-6.5346
52.88,-5.3327
52.915,-3.9725
52.947,-2.4629
52.98,-0.8018
53.013,0.7766
53.047,2.2084
53.08,3.6088
53.113,5.0688
53.147,6.7462
53.18,7.8751
53.213,8.9158
53.28,9.6493
53.314,10.1322
53.347,10.5826
53.38,10.6667
53.414,10.7021
53.446,10.5802
53.48,10.263
53.513,9.5815
53.546,8.9793
53.58,8.0751
53.613,7.0551
53.647,5.8346
53.68,4.1438
53.713,2.5975
53.747,1.0326
53.78,-0.5201
53.815,-1.9256
53.844,-3.5157
53.88,-4.9378
53.913,-6.2483
53.946,-7.3872
53.98,-8.307
54.013,-9.4748
54.046,-9.9341
54.08,-10.2407
54.113,-10.4051
54.15,-10.5354
54.18,-10.4702
54.213,-10.2191
54.247,-9.7861
54.28,-9.2863
54.313,-8.6895
54.347,-7.3326
54.38,-6.272
54.414,-5.0327
54.447,-3.6457
54.479,-2.1313
54.513,-0.4895
54.547,1.0789
54.58,2.4801
54.613,3.931
54.646,5.3815
54.68,6.9129
54.713,7.9871
54.746,9.0299
54.78,9.6104
54.813,10.0886
54.85,10.2996
54.88,10.8504
54.913,10.9434
54.947,10.8735
54.98,10.6122
55.013,9.9385
55.047,9.5319
55.08,8.7336
55.113,7.9755
55.147,6.8908
55.18,5.6343
55.213,3.7561
55.247,2.2539
55.28,0.7154
55.313,-0.9078
55.347,-2.338
55.379,-3.8905
55.412,-5.3235
55.446,-6.5886
55.479,-7.6684
55.514,-8.424
55.546,-9.258
55.579,-9.7204
55.613,-10.016
55.646,-10.0542
55.679,-10.1286
55.713,-10.0077
55.746,-9.7009
55.78,-9.2809
55.813,-8.7728
55.846,-8.2495
55.879,-7.1213
55.913,-6.0191
55.946,-4.7359
55.981,-3.3127
56.005,-1.7379
56.046,-0.134
56.08,1.2405
56.113,2.6599
56.147,4.1304
56.18,5.9484
56.213,7.389
56.247,8.4178
56.279,9.5691
56.313,10.5807
56.347,10.9518
56.379,11.1449
56.413,11.779
56.447,11.8576
56.48,11.7413
56.512,11.0586
56.547,10.5413
56.58,10.019
56.613,8.9756
56.647,7.6776
56.68,6.5568
56.713,5.2679
56.747,3.4158
56.78,1.836
56.813,0.3343
56.847,-1.0988
56.88,-2.6593
56.913,-4.1239
56.947,-5.4779
56.98,-6.689
57.013,-7.7086
57.047,-8.7713
57.08,-9.3358
57.113,-9.7019
57.146,-9.9879
57.18,-10.18
57.213,-10.2265
57.246,-10.0591
57.28,-9.7459
57.314,-9.3707
57.346,-8.7855
57.38,-7.7947
57.413,-6.8339
57.447,-5.677
57.48,-4.3578
57.513,-2.902
57.546,-1.2909
57.58,0.2336
57.613,1.6339
57.646,3.1259
57.68,4.5416
57.713,6.2532
57.746,7.4234
57.779,8.3975
57.846,9.6175
57.88,10.1588
57.913,10.706
57.946,10.8719
57.98,11.002
58.013,10.9227
58.047,10.6591
58.08,9.9625
58.113,9.4239
58.147,8.6929
58.18,7.2826
58.213,6.1163
58.246,4.5035
58.279,3.0365
58.314,1.5009
58.346,-0.0748
58.379,-1.4875
58.413,-3.0132
58.446,-4.4578
58.48,-5.802
58.513,-6.9774
58.546,-7.9515
58.614,-8.7009
58.647,-9.2171
58.68,-9.525
58.713,-9.6209
58.746,-9.7045
58.779,-9.5745
58.813,-9.2402
58.846,-8.7609
58.88,-8.2079
58.914,-7.4071
58.946,-6.4101
58.98,-5.2176
59.013,-3.8486
59.046,-2.3439
59.079,-0.7277
59.117,0.8084
59.146,2.1698
59.18,3.5575
59.214,5.0156
59.246,6.7295
59.28,7.8396
59.313,8.8741
59.38,9.5783
59.413,10.0289
59.449,10.4883
59.48,10.5961
59.513,10.665
59.546,10.5244
59.58,10.2372
59.613,9.4413
59.647,8.8485
59.68,7.9455
59.713,6.9138
59.746,5.7119
59.782,4.0464
59.819,2.5715
59.846,1.0535
59.879,-0.5106
59.913,-1.9602
59.946,-3.4752
59.98,-4.8882
60.013,-6.205
60.046,-7.3208
60.08,-8.3036
60.113,-9.3582
60.146,-9.8758
60.182,-10.2199
60.213,-10.3451
60.246,-10.466
60.279,-10.3823
60.314,-10.1126
60.346,-9.6512
60.38,-9.0851
60.413,-8.399
60.447,-7.1516
60.479,-6.0948
60.513,-4.8425
60.546,-3.4511
60.58,-1.9477
60.613,-0.4224
60.646,0.9972
60.68,2.3493
60.713,3.7246
60.747,5.4896
60.78,7.0663
60.813,8.1406
60.847,9.1413
60.882,10.3039
60.913,10.8199
60.946,11.1102
60.98,11.6956
61.013,11.8112
61.046,11.732
61.08,11.1206
61.113,10.3951
61.147,9.9049
61.18,9.0806
61.213,7.713
61.246,6.592
61.28,5.3542
61.313,3.5533
61.346,2.0139
61.38,0.4872
61.413,-1.0908
61.446,-2.5077
61.48,-3.9765
61.514,-5.3451
61.546,-6.5966
61.58,-7.6577
61.613,-8.3257
61.646,-9.1466
61.68,-9.5625
61.713,-9.8513
61.747,-9.9069
61.78,-9.9813
61.813,-9.8604
61.847,-9.5443
61.88,-9.1922
61.913,-8.6902
61.947,-8.2135
61.982,-7.0805
62.004,-5.9785
62.046,-4.7046
62.079,-3.2828
62.114,-1.7628
62.146,-0.162
62.18,1.2653
62.213,2.766
62.246,4.224
62.28,5.9571
62.313,7.1639
62.346,8.1836
62.38,9.3705
62.413,10.3031
62.447,10.7104
62.48,10.8973
62.513,11.0771
62.546,11.1236
62.58,10.998
62.613,10.36
62.647,9.9156
62.68,9.4371
62.713,8.3595
62.746,7.0959
62.78,5.9846
62.813,4.6878
62.846,3.2514
62.88,1.7893
62.913,0.359
62.946,-1.0783
62.98,-2.4775
63.013,-3.9674
63.046,-5.3134
63.079,-6.4972
63.116,-7.5076
63.18,-8.286
63.214,-8.8422
63.246,-9.2329
63.28,-9.4975
63.313,-9.5883
63.346,-9.514
63.38,-9.2355
63.413,-8.7876
63.45,-8.2563
63.48,-7.5325
63.513,-6.5903
63.548,-5.4523
