t,s1,s2
26.3,1704.8566414317597,-158713.1728994089
26.32,676.3086271903442,-159948.58610228196
26.34,-383.477421739308,-161096.67851194635
26.36,-1367.1184097922544,-162044.51119879176
26.38,-2325.0083855200087,-162866.96719071234
26.4,-3152.649280160663,-163547.14358247392
26.42,-3910.0241268385935,-163981.16582370998
26.44,-4532.624019855459,-164344.96800322953
26.46,-5008.891521303784,-164546.58165031983
26.48,-5342.310680397483,-164599.63908839028
26.5,-5536.466061322621,-164497.2491023575
26.52,-5577.342234848286,-164323.5568973861
26.54,-5471.70440636723,-164030.3599450327
26.56,-5260.102619763857,-163602.42464311665
26.58,-4884.983181468487,-163057.0197042363
26.6,-4367.151097179684,-162390.19683057937
26.62,-3763.170141595289,-161474.87652350307
26.64,-3021.698054950929,-160367.2172541204
26.66,-2232.669083228076,-158986.1678779573
26.68,-1424.076181328618,-157389.65980950964
26.7,-650.2143739100421,-155450.1712956329
26.72,29.28174851186416,-153262.12806064112
26.74,471.40293660010724,-150816.73986418225
26.76,650.3633361455833,-147979.14711428608
26.78,530.0701794208939,-144675.25725930775
26.8,234.97069195359123,-141140.05843194865
26.82,176.26207458944094,-138050.55398313058
26.84,442.0409187630363,-135382.117966334
26.86,912.834266737986,-132988.22545872975
26.88,1547.029001229816,-130863.71976503539
26.9,2264.092583302805,-128971.7454228431
26.92,2989.1877371830933,-127240.00832412113
26.94,3651.469587805531,-125756.11648770673
26.96,4258.761974116466,-124369.78686195855
26.98,4758.509681111235,-123092.92843869691
27.0,5177.167516930798,-121931.54481189094
27.02,5430.838401363885,-120854.68242408101
27.04,5561.59283339745,-119795.12429593677
27.06,5561.856151859779,-118735.64438160793
27.08,5431.094201878845,-117745.44539501512
27.1,5177.167516930798,-116718.15120833005
27.12,4780.0430428429745,-115632.98332741842
27.14,4236.783953596226,-114375.91578900104
27.16,3545.4255535609973,-112870.79722633882
27.18,2646.4035543207665,-111086.50864869256
27.2,1490.1037442109985,-108703.76264629877
27.22,146.79713112764452,-105880.74637316835
27.24,-1066.9635971761256,-103477.38992071454
27.26,-2036.5342530496364,-101688.19571192868
27.28,-2850.5535848070117,-100322.1807330342
27.3,-3551.8346437522623,-99257.03633692632
27.32,-4180.326242595064,-98442.68365582889
27.34,-4678.228136116511,-97777.25186867804
27.36,-5113.834170614701,-97205.65802662242
27.38,-5430.641570228984,-96717.06414626144
27.4,-5617.919575802209,-96231.126118571
27.42,-5658.461973573704,-95680.493742577
27.44,-5577.342234848286,-95128.30319679927
27.46,-5365.872904618124,-94487.02567058684
27.48,-5031.4123761376795,-93805.31224455636
27.5,-4553.7498001139365,-93074.61116850996
27.52,-3973.6754431191725,-92219.68318397544
27.54,-3258.344426709195,-91198.59807562828
27.56,-2456.476214895652,-90085.79838630112
27.58,-1581.4584994667223,-88769.84053909303
27.6,-679.5781859844352,-87243.18229548552
27.62,234.97069195359123,-85467.62768063297
27.64,1096.6982749914528,-83501.53769786014
27.66,1826.2253575851162,-81314.52420191251
27.68,2329.833596666869,-78915.49957980521
27.7,2527.4057091334716,-76355.32031777031
27.72,2395.595819331301,-73401.90229133907
27.74,1919.3265917780386,-69946.40112772556
27.76,1397.2091940805017,-66550.67812083161
27.78,1125.714328395363,-63631.47166214577
27.8,1125.714328395363,-61054.13357236571
27.82,1304.7404302405528,-58657.94403775217
27.84,1640.021996490449,-56312.88089704847
27.86,2050.2757475261124,-53954.174144924276
27.88,2488.359360630885,-51596.36650877292
27.9,2857.401136763968,-49174.64201111324
27.92,3080.339968547969,-46966.796795930466
27.94,3095.33753343472,-44733.01113590209
27.96,2857.401136763968,-42481.43835908952
27.98,2356.931777279493,-40013.99681622991
28.0,1546.9570047966463,-37071.4554695501
28.02,412.64266211685674,-33652.63721691529
28.04,-500.84793352137814,-30602.654916820655
28.06,-1124.6755565764763,-28119.655800572807
28.08,-1516.9432132628876,-25916.516656148047
28.1,-1730.5661462541768,-23834.449960758888
28.12,-1795.529750739325,-21762.878464700858
28.14,-1758.7047955117257,-19626.578100958395
28.16,-1665.824721271726,-17494.325962107134
28.18,-1609.5877564211087,-15360.001533426133
28.2,-1609.5877564211087,-13225.45884976056
28.22,-1702.6120946396081,-11041.8274395069
28.24,-1944.114284812433,-8599.855909940718
28.26,-2429.6640673436373,-5820.224201320924
28.28,-3062.090254883673,-2606.1128016882067
28.3,-3575.6924738051666,505.4839175895261
28.32,-3763.3644839920003,3183.6322303177267
28.34,-3616.4128005599096,5536.212317306747
28.36,-3152.649280160663,7722.742193647022
28.38,-2522.105294241561,9730.21351020204
28.4,-1702.6120946396081,11506.180271931547
28.42,-796.207374238549,13040.69834608148
28.44,117.52252953232912,14313.37646531239
28.46,1004.5074413521604,15250.43275154718
28.48,1854.0932477630531,15898.080567154071
28.5,2580.8249670576,16266.123697635567
28.52,3226.6533419589423,16339.673958286246
28.54,3734.0013073458545,16182.358177854749
28.56,4111.819456412182,15801.036029842277
28.58,4425.068622346882,15227.31934409649
28.6,4591.930805068499,14509.937592680191
28.62,4716.778651355131,13662.082783699418
28.64,4716.778651355131,12623.188490701672
28.66,4675.255584400185,11463.589834734188
28.68,4591.733265237618,10153.405322112572
28.7,4487.762341043723,8614.754275399508
28.72,4383.519843593144,6907.635177465706
28.74,4236.783953596226,5036.741670095196
28.76,4028.680936837453,3134.198380623747
28.78,3651.5304289275796,1290.1477920313691
28.8,3161.0110103305346,-260.46555978043665
28.82,2449.5289267169724,-1554.3323179061838
28.84,1611.7599128282063,-2472.020035102164
28.86,647.3164345279044,-3062.0355846369525
28.88,-412.839439576379,-3269.604116942788
28.9,-1488.4655042060876,-3130.367682309936
28.92,-2587.840057297037,-2788.03510804936
28.94,-3616.663346418791,-2458.2302369320078
28.96,-4512.23765895628,-2258.3549137246946
28.98,-5283.776703904217,-2275.589617032769
29.0,-5894.270606848222,-2496.0653623467406
29.02,-6301.370541755794,-2880.5249782698897
29.04,-6589.403143409021,-3404.323524842269
29.06,-6681.663085863306,-4026.353927272913
29.08,-6628.120499917381,-4764.556961467655
29.1,-6392.9143220008955,-5583.1018158420775
29.12,-6025.350978796043,-6486.910123243779
29.14,-5512.3566053008435,-7390.744073374544
29.16,-4926.475940759944,-8208.91618601901
29.18,-4263.208366859761,-8871.113151947648
29.2,-3510.79493274729,-9282.913576783269
29.22,-2745.150512509484,-9399.638379749622
29.24,-1916.2887847643049,-9179.13353871564
29.26,-1095.960808707864,-8537.19001035175
29.28,-264.2907207023991,-7537.539574512243
29.3,471.40293660010724,-6108.863939719554
29.32,1067.7785358838523,-4353.208126447409
29.34,1482.8148303148164,-2135.3866818559472
29.36,1668.3203055679808,386.7052480634375
29.38,1733.0302537231746,3134.4524404373824
29.4,1826.2253575851162,5682.7045474665865
29.42,2077.9831678449345,7905.496203562856
29.44,2422.7905450869775,9800.368915717492
29.46,2843.608892060045,11393.92462083875
29.48,3267.34951916879,12794.6878656342
29.5,3692.6931361086063,13955.709544228248
29.52,4028.716047767881,14910.8885622025
29.54,4300.271011233584,15687.11910295154
29.56,4466.83023178611,16319.094403192483
29.58,4508.3965047684205,16816.00062570817
29.6,4425.277782295535,17120.068035162243
29.62,4258.5802905499195,17326.65655369025
29.64,3922.9687605054282,17329.126783921827
29.66,3504.450659897359,17148.798084605973
29.68,2949.2645751640234,16762.540138054694
29.7,2291.233763891356,16171.35079816882
29.72,1547.3044770930828,15295.845852231812
29.74,767.2478583443299,14182.270930950901
29.76,-58.75826945934357,12740.8642958163
29.78,-825.1505864198588,11050.386387678045
29.8,-1488.4655042060876,9158.976394629952
29.82,-1981.5114356878141,7003.281661778447
29.84,-2232.669083228076,4612.036472910525
29.86,-2167.141578372797,1892.2075919090503
29.88,-1795.529750739325,-1292.6824592365676
29.9,-1303.0596780864291,-4557.407893938273
29.92,-1038.1347779677264,-7401.603826360466
29.94,-1032.7563096243543,-9893.752310671069
29.96,-1188.4082183022617,-12133.869106608163
29.98,-1460.0655473722952,-14228.274399911661
30.0,-1823.5295451647023,-16262.081710405902
30.02,-2232.669083228076,-18245.96125300945
30.04,-2587.840057297037,-20219.158073211558
30.06,-2915.913902027405,-22143.42809887774
30.08,-3112.062611283896,-24048.944197029763
30.1,-3152.649280160663,-25934.660167296006
30.12,-3047.1658961280514,-27864.280152659518
30.14,-2719.245227580084,-29866.3129133888
30.16,-2167.141578372797,-32137.724788650314
30.18,-1303.0596780864291,-34875.40596977946
30.2,-234.87296726282773,-38035.57972208917
30.22,708.9744268483281,-40876.06460169714
30.24,1368.6218591849763,-43140.48434253712
30.26,1826.2253575851162,-45147.49994787968
30.28,2105.5247195357188,-46928.90605800552
30.3,2264.092583302805,-48661.91260658423
30.32,2291.516695839813,-50392.49460257281
30.34,2264.092583302805,-52148.09868364139
30.36,2171.0425353136275,-53883.443013861484
30.38,2040.2285341160616,-55669.87131652253
30.4,1947.1825510929357,-57470.299391591194
30.42,1882.0930421884302,-59381.13654229369
30.44,1891.4396851606195,-61442.747738357255
30.46,2040.2285341160616,-63646.969070741114
30.48,2356.931777279493,-66253.5055110618
30.5,2817.7167014274637,-69206.3080845472
30.52,3226.6533419589423,-72159.02131433316
30.54,3308.172919255523,-74695.12041561818
30.56,3095.33753343472,-76928.26330676697
30.58,2659.383468093753,-78884.90650434128
30.6,2012.526945572496,-80588.76553727036
30.62,1275.7750327183621,-81998.86297153698
30.64,442.0409187630363,-83114.72315394087
30.66,-383.477421739308,-83842.77554842025
30.68,-1182.1511555018703,-84211.9887248216
30.7,-1916.3188787204972,-84227.11902368772
30.72,-2587.840057297037,-83889.29405909366
30.74,-3193.0990695073906,-83230.11381654305
30.76,-3763.170141595289,-82353.4751257131
30.78,-4263.208366859761,-81219.21992106321
30.8,-4761.110260381208,-79845.00673896456
30.82,-5219.247986856642,-78271.58454803194
30.84,-5593.645384554828,-76646.79187355259
30.86,-5788.877696124166,-75132.12669996727
30.88,-5829.105296579566,-73789.83003930887
30.9,-5618.181490177697,-72628.43706268273
30.92,-5260.403459275312,-71650.27148958812
30.94,-4719.872981317425,-70880.79190806692
30.96,-4033.9847218459054,-70357.76372410888
30.98,-3217.795184107176,-70124.17939084412
31.0,-2259.916843267109,-70263.49915897941
31.02,-1182.1511555018703,-70823.3682933046
31.04,-29.482123207863246,-71661.59800112083
31.06,1154.5243057315924,-72585.82213468592
31.08,2264.092583302805,-73231.06436606518
31.1,3226.7420214790905,-73516.11910213486
31.12,4070.227429951261,-73429.22514439371
31.14,4758.292485790142,-73030.81345086184
31.16,5283.331884046573,-72374.81084308417
31.18,5644.09956440993,-71547.14133665837
31.2,5856.876050711029,-70501.4520176249
31.22,5857.148425143433,-69291.98356483215
31.24,5709.338388745061,-67927.40285030095
31.26,5348.162079340448,-66484.23666765963
31.28,4905.137317059063,-64980.26795294843
31.3,4383.519843593144,-63571.925644115116
31.32,3798.903033999813,-62448.46226996564
31.34,3226.7420214790905,-61547.697344770015
31.36,2593.4218777178053,-60944.488961564704
31.38,1919.3265917780386,-60641.34239683472
31.4,1183.4239889297733,-60647.37839208908
31.42,412.64266211685674,-61055.052695286045
31.44,-383.477421739308,-61783.62104138145
31.46,-1153.5555379737027,-62905.28856180998
31.48,-1823.5295451647023,-64330.66152514119
31.5,-2390.815410603988,-66073.18800439281
31.52,-2745.150512509484,-68077.14992121395
31.54,-2850.5535848070117,-70374.12161290136
31.56,-2653.5056525195882,-73071.67230706807
31.58,-2298.2299171466793,-76006.24788828014
31.6,-2008.8978564069716,-78723.06686681282
31.62,-1851.2180370917288,-81000.0
31.64,-1860.763094754312,-83064.83306228157
31.66,-1953.963448548767,-84915.40382172726
31.68,-2101.7974582312077,-86586.31397328488
31.7,-2259.916843267109,-88189.80680984845
31.72,-2390.965429693244,-89697.47543138583
31.74,-2521.9491391096076,-91099.992328954
31.76,-2548.5544737995465,-92521.89625799393
31.78,-2548.522180975379,-93895.49917913592
31.8,-2456.193253217221,-95265.83062175957
31.82,-2259.916843267109,-96666.84632253119
31.84,-1981.5114356878141,-98189.18202335236
31.86,-1572.9664876706634,-99823.5845055948
31.88,-1003.6941330933807,-101721.82495243064
31.9,-235.07259356129802,-104024.91275980556
31.92,738.1416830081636,-106858.39583567836
31.94,1761.1755916633367,-109765.58713234364
31.96,2488.359360630885,-112162.0706896883
31.98,2989.1877371830933,-114132.1241922122
32.0,3251.6625665311167,-115929.21608263212
32.02,3332.950036951298,-117570.8937935331
32.04,3292.2502464408963,-119219.23325948956
32.06,3095.33753343472,-120788.18695772943
32.08,2817.436408452148,-122343.43104255042
32.1,2422.7905450869775,-123915.70523185114
32.12,1984.819684885243,-125526.42530740325
32.14,1518.6290443960236,-127166.54188262575
32.160000000000004,1033.5531185964928,-128929.97542267755
32.18,588.8685953352698,-130755.66998025631
32.2,234.97069195359123,-132672.67521725607
32.22,39.17625784506229,-134765.1671993125
32.24,-88.23363410391619,-137072.1505244806
32.26,88.04562023158987,-139717.40902601523
32.28,530.0701794208939,-142795.6949313522
32.3,1004.5074413521604,-145973.61842875966
32.32,1212.1190349974308,-148748.83031352315
32.34,1154.5243057315924,-151121.61336520824
32.36,883.7140834435874,-153294.42483508235
32.38,442.0409187630363,-155196.6030068711
32.4,-117.49806774760181,-156977.85749831333
32.42,-737.9727381437949,-158586.31397328488
32.44,-1367.1184097922544,-159949.61106432116
32.46,-1944.114284812433,-161166.07458551333
32.480000000000004,-2482.967115358532,-162262.58700249824
32.5,-2916.0855241802287,-163189.24112452636
32.52,-3298.934821157225,-164024.4778694662
32.54,-3575.563598358148,-164806.49854966783
32.56,-3763.170141595289,-165522.8125403292
32.58,-3827.3634093766705,-166152.31382678507
32.6,-3804.5649538267435,-166823.12483504092
32.62,-3681.333883212417,-167431.31496693462
32.64,-3470.1084595880084,-168167.8000410299
32.660000000000004,-3193.0990695073906,-168970.68524711748
32.68,-2850.5535848070117,-169835.22115522993
32.7,-2417.5201727471635,-170895.26018115797
32.72,-1888.6190540692062,-172174.1807019579
32.74,-1245.9085573313225,-173709.0390780657
32.76,-471.50668239716566,-175618.5367611227
32.78,530.0701794208939,-178040.00923346626
32.8,1640.021996490449,-180731.73918800754
32.82,2515.0397119193804,-183035.63808936704
32.84,3161.0110103305346,-184858.61634557665
32.86,3586.687473322829,-186418.04450834394
32.88,3881.3959800929297,-187769.67265958744
32.9,4028.680936837453,-189009.51811846768
32.92,4028.716047767881,-190188.4051071544
32.94,3945.7824785613093,-191301.80999993425
32.96,3734.0013073458545,-192336.7932096596
32.980000000000004,3439.1174521981725,-193393.43194696537
33.0,3029.3696470444365,-194417.92937260505
33.02,2554.0567086797,-195433.73459600538
33.04,2012.526945572496,-196453.7218425824
33.06,1425.681906815981,-197499.34869310557
33.08,796.5362351675232,-198627.66379104802
33.1,117.52252953232912,-199896.52901081162
33.12,-559.3580153733866,-201196.59461106465
33.14,-1182.3337040395859,-202679.73026700562
33.160000000000004,-1795.529750739325,-204278.76964152328
33.18,-2259.916843267109,-205989.51405363955
33.2,-2614.0518566623923,-207851.20191539405
33.22,-2745.150512509484,-209824.39315496103
33.24,-2679.6711309456787,-211998.83658394965
33.26,-2298.2299171466793,-214470.83359407543
33.28,-1674.466756699448,-217449.54003946536
33.3,-945.9439443284335,-220398.9717486721
33.32,-442.1937033586298,-222960.69389788053
33.34,-146.96043894700702,-225141.1011085288
33.36,-0.0,-227047.72430238116
33.38,58.56349702372492,-228880.51280809965
33.4,-0.0,-230540.47553701262
33.42,-88.23363410391619,-232173.56261854115
33.44,-205.6502236474547,-233873.1373130592
33.46,-324.67416834313127,-235471.71343031625
33.480000000000004,-412.839439576379,-237100.50357671088
33.5,-442.1937033586298,-238779.87409402156
33.52,-412.839439576379,-240523.8578293423
33.54,-265.7961623887691,-242376.0508119072
33.56,29.28174851186416,-244380.21524520929
33.58,500.7572003823581,-246746.54610709616
33.6,1183.4239889297733,-249549.51125824737
33.62,1947.3074779231472,-252564.684521457
33.64,2461.5090684884854,-255206.35511087463
33.660000000000004,2712.231004550008,-257441.435608396
33.68,2712.231004550008,-259430.66081998596
33.7,2488.359360630885,-261301.27082583672
33.72,2133.1674926039254,-263068.2173094896
33.74,1668.1512534448339,-264719.05467592785
33.76,1096.6982749914528,-266227.4801651743
33.78,500.7572003823581,-267685.16136444453
33.8,-117.49806774760181,-269009.5076341268
33.82,-737.9727381437949,-270275.6655420534
33.84,-1338.6456970567767,-271500.45116254303
33.86,-1888.6190540692062,-272735.8845050957
33.88,-2390.815410603988,-273986.31917921244
33.9,-2810.73287252958,-275292.40963879967
33.92,-3152.649280160663,-276672.7770210676
33.94,-3388.602320322121,-278100.43165179505
33.96,-3470.1084595880084,-279554.1407294631
33.980000000000004,-3429.0798976754304,-281123.3673244012
34.0,-3193.0990695073906,-282820.78096870985
34.02,-2758.8729114284197,-284766.03244136256
34.04,-2074.469354030317,-287125.8659904943
34.06,-1153.5555379737027,-289866.1932822807
34.08,-234.87296726282773,-292482.8319230308
34.1,442.0409187630363,-294625.2982978317
34.12,975.5139693144264,-296367.7582525244
34.14,1397.2091940805017,-297860.10408315476
34.160000000000004,1696.4223482941609,-299197.7554892724
34.18,1947.1825510929357,-300361.52804880525
34.2,2105.80936544563,-301417.9919724121
34.22,2236.7752696396647,-302441.3547054267
34.24,2291.233763891356,-303409.12232913077
34.26,2291.233763891356,-304384.50212039973
34.28,2225.7050753965254,-305440.94391715503
34.300000000000004,2105.5247195357188,-306521.92328784283
34.32,1919.3265917780386,-307733.70190733543
34.34,1732.9761411330114,-309035.63539156324
34.36,1490.1037442109985,-310455.39614498074
34.38,1304.7404302405528,-311987.1509630454
34.4,1154.5243057315924,-313766.45875754167
34.42,1125.527094199852,-315675.25725930766
34.44,1212.1190349974308,-317863.4008799732
34.46,1461.5537463322216,-320459.5480464877
34.480000000000004,1826.2253575851162,-323285.90698780905
34.5,2077.9831678449345,-325939.65105265204
34.52,2040.2285341160616,-328236.9997738881
34.54,1789.129643277905,-330218.14368097327
34.56,1368.4411842748698,-331896.3782830848
34.58,796.5362351675232,-333338.4435732613
34.6,176.26207458944094,-334516.2065624425
34.62,-471.50668239716566,-335368.70468658855
34.64,-1095.960808707864,-335910.4822249571
34.660000000000004,-1702.6120946396081,-336157.56353392923
34.68,-2232.669083228076,-336120.6910168404
34.7,-2679.6711309456787,-335813.120830024
34.72,-3087.186365595381,-335261.9387145206
34.74,-3429.0798976754304,-334522.49045517645
34.76,-3722.188516119631,-333578.5227748009
34.78,-3992.679325203193,-332417.52352929086
34.800000000000004,-4221.762959288221,-331075.8219603362
34.82,-4429.198844019992,-329599.643646522
34.84,-4532.624019855459,-328069.98147737904
34.86,-4512.23765895628,-326628.8817055496
34.88,-4346.17746841127,-325288.33796832885
34.9,-4014.960562216328,-324166.20073991705
34.92,-3510.79493274729,-323247.4690583581
34.94,-2890.4239670156303,-322583.980633553
34.96,-2139.685287491321,-322218.6649803381
34.980000000000004,-1274.4956288514754,-322146.1367941621
35.0,-295.2380242030185,-322405.51951923233
35.02,679.5987344735948,-322815.44810682617
35.04,1704.8566414317597,-323333.6036163828
35.06,2619.8701558034268,-323716.73178062664
35.08,3414.7291157283435,-323856.1159414412
35.1,4092.71626727522,-323690.0078858117
35.12,4633.494874676846,-323374.33156085183
35.14,5029.882560186274,-322839.032634724
35.160000000000004,5259.906493437915,-322154.8142734115
35.18,5306.790991203597,-321305.47777732223
35.2,5259.906493437915,-320288.3258951463
35.22,5007.5518624064325,-319244.31768615503
35.24,4633.494874676846,-318085.85487404285
35.26,4217.118762524968,-317022.92257790477
35.28,3692.8867281202074,-316046.53005807754
35.300000000000004,3161.0110103305346,-315349.10737970256
35.32,2580.8249670576,-314879.44779259845
35.34,1974.8522817880328,-314656.24207451683
35.36,1304.7404302405528,-314761.9130689739
35.38,650.3633361455833,-315176.74693107663
35.4,-0.0,-315893.8946706208
35.42,-617.7451301666157,-316956.3853662564
35.44,-1124.6755565764763,-318342.28569917
35.46,-1516.9432132628876,-320028.3714509128
35.480000000000004,-1730.6144583042587,-322049.4122380044
35.5,-1730.6144583042587,-324400.76935630204
35.52,-1609.5877564211087,-326901.840218345
35.54,-1516.840025532325,-329252.87247704476
35.56,-1545.0194088007195,-331283.55796692823
35.58,-1702.6120946396081,-333061.1892028192
35.6,-1888.6190540692062,-334517.2353281622
35.62,-2128.8242373909625,-335858.76752539014
35.64,-2325.291581517902,-336943.717478648
35.660000000000004,-2522.105294241561,-337849.8867513679
35.68,-2653.5056525195882,-338561.96642631164
35.7,-2719.245227580084,-339133.6017400009
35.72,-2679.6711309456787,-339506.8813559906
35.74,-2548.5544737995465,-339706.24293893384
35.76,-2363.9425384029496,-339725.7942353272
35.78,-2074.33473350554,-339537.7090649826
35.800000000000004,-1702.6120946396081,-339197.8776186023
35.82,-1245.9085573313225,-338638.71055185515
35.84,-767.0002402435877,-337807.8275269325
35.86,-234.87296726282773,-336813.5156012223
35.88,264.213720671183,-335577.4166925493
35.9,738.1416830081636,-334157.985893989
35.92,1096.6982749914528,-332507.8601978721
35.94,1333.2357044323871,-330638.08331256715
35.96,1397.2091940805017,-328543.4103955238
35.980000000000004,1212.1190349974308,-326098.3470081066
36.0,796.5362351675232,-323285.7887119839
36.02,352.2460338180636,-320424.5059086711
36.04,88.04562023158987,-317979.59200498654
36.06,29.28174851186416,-315869.91298741
36.08,146.79713112764452,-314010.9923553412
36.1,324.35965941249736,-312361.50608857686
36.12,617.921512397115,-310826.41836199927
36.14,888.1794343594162,-309470.2993915912
36.16,1183.4239889297733,-308280.834394287
36.18,1454.3089848689988,-307161.4610570341
36.2,1668.3203055679808,-306127.4737816092
36.22,1854.2550878699767,-305280.2897468743
36.24,1974.8522817880328,-304398.7909375231
36.26,2040.074932711542,-303609.5615069861
36.28,2040.2285341160616,-302809.0704922255
36.3,1984.819684885243,-301980.8756536272
36.32,1891.4396851606195,-301080.4130661153
36.34,1761.2899894306274,-300092.6873524165
36.36,1547.3044770930828,-298980.75981406926
36.38,1304.472054355049,-297725.2648838341
36.4,975.5139693144264,-296273.01633432886
36.42,500.7902345408673,-294584.14507625636
36.44,-117.49806774760181,-292537.3181395646
36.46,-916.950472290698,-290093.6446482499
36.48,-1758.7047955117257,-287385.8275234948
36.5,-2429.6640673436373,-285071.9086854096
36.52,-2850.5535848070117,-283166.42379318184
36.54,-3062.090254883673,-281513.29984356125
36.56,-3127.615364419971,-280020.4083907205
36.58,-3021.698054950929,-278661.1721127788
36.6,-2824.6619804563,-277393.23745109345
36.62,-2522.105294241561,-276254.48076522246
36.64,-2167.141578372797,-275226.58811265876
36.66,-1730.5661462541768,-274311.7108399972
36.68,-1303.0596780864291,-273525.3219229711
36.7,-825.1505864198588,-272851.93399259244
36.72,-354.07916509312844,-272307.03332179965
36.74,117.52252953232912,-271846.9304921796
36.76,530.0701794208939,-271502.1266458597
36.78,917.3476635638868,-271338.9993276945
36.8,1275.7750327183621,-271252.2427448885
36.82,1547.3044770930828,-271356.0352437761
36.84,1761.2899894306274,-271626.4982890249
36.86,1882.0930421884302,-272020.2425710033
36.88,1947.3074779231472,-272602.8203916104
36.9,1947.3074779231472,-273324.476391502
36.92,1919.3265917780386,-274224.0021218954
36.94,1826.2253575851162,-275245.26464038505
36.96,1733.0302537231746,-276485.5813742693
36.98,1640.021996490449,-277927.97238706803
37.0,1611.7599128282063,-279516.98141231545
37.02,1668.3203055679808,-281408.7982183245
37.04,1826.2253575851162,-283615.7932591798
37.06,2077.9831678449345,-286045.9862141964
37.08,2264.092583302805,-288469.08908553276
37.1,2236.7752696396647,-290593.99883167207
37.12,2012.526945572496,-292427.65261855803
37.14,1640.021996490449,-293930.18116170826
37.16,1125.527094199852,-295156.3112501424
37.18,530.0701794208939,-296063.67625681026
37.2,-117.49806774760181,-296713.26831268636
37.22,-767.0002402435877,-297003.5244151708
37.24,-1395.745487845272,-297022.59576466325
37.26,-2009.180554077004,-296689.9695678823
37.28,-2614.0518566623923,-296094.4210475433
37.3,-3193.0990695073906,-295197.4298141721
37.32,-3763.170141595289,-294117.8690313459
37.34,-4263.208366859761,-292866.6166994886
37.36,-4678.228136116511,-291591.89370393404
37.38,-4948.757177773079,-290423.06841601245
37.4,-5072.752232445446,-289419.4184703213
37.42,-5031.4123761376795,-288579.78180101526
37.44,-4802.694928366348,-287896.401323909
37.46,-4470.718251488136,-287364.5210163508
37.48,-3992.448137593567,-287049.49488870846
37.5,-3364.0942681279876,-286933.0267765575
37.52,-2614.0518566623923,-287102.35952761926
37.54,-1758.7047955117257,-287572.5830000533
37.56,-796.207374238549,-288259.72835677385
37.58,176.26207458944094,-289014.834713618
37.6,1125.714328395363,-289632.3811972949
37.62,1984.819684885243,-289959.102867482
37.64,2751.5825027939727,-289977.99144982843
37.66,3373.6867154044285,-289698.6725683709
37.68,3904.6409233786603,-289163.18448899535
37.7,4278.5204541807525,-288390.50646325765
37.72,4508.3965047684205,-287449.00108615705
37.74,4550.166992255307,-286305.86588937556
37.76,4466.83023178611,-284991.81379412586
37.78,4217.118762524968,-283552.4189515322
37.8,3840.0884950050818,-282119.5293721791
37.82,3463.5339386773767,-280773.4683171743
37.84,3054.9254648647884,-279662.6245183992
37.86,2619.9949359407806,-278776.20132590184
37.88,2171.190727409322,-278147.139301944
37.9,1696.4223482941609,-277783.7261251543
37.92,1154.5243057315924,-277633.1694889086
37.94,617.921512397115,-277796.4011197154
37.96,58.76438682177567,-278255.12142788706
37.98,-500.81090314070246,-278979.3100369509
38.0,-1038.1347779677264,-279998.1284266424
38.02,-1488.4655042060876,-281301.43059473165
38.04,-1795.529750739325,-282852.77736039436
38.06,-1944.114284812433,-284682.2519925513
38.08,-1888.6190540692062,-286836.48657205945
38.1,-1637.8588512704362,-289279.4026194524
38.12,-1338.6456970567767,-291773.67552282405
38.14,-1124.6755565764763,-294037.8487696992
38.16,-1038.1347779677264,-295933.6764237769
38.18,-1038.1347779677264,-297546.4682599383
38.2,-1124.6755565764763,-299001.9258164155
38.22,-1245.9085573313225,-300255.5512444796
38.24,-1367.1184097922544,-301317.2396148071
38.26,-1460.0655473722952,-302186.07927915576
38.28,-1488.4655042060876,-302898.0586587951
38.3,-1488.4655042060876,-303453.6409495093
38.32,-1424.076181328618,-303830.0953091404
38.34,-1303.0596780864291,-304064.8390937188
38.36,-1124.6755565764763,-304131.6568418923
38.38,-887.8752644451971,-304068.8099171124
38.4,-588.3609409043355,-303819.1441586641
38.42,-264.2907207023991,-303476.7017323328
38.44,88.04562023158987,-302965.0639655336
38.46,471.40293660010724,-302301.5118811089
38.48,854.7708712622757,-301516.31050164805
38.5,1218.1475524746634,-300546.08733380714
38.52,1547.3044770930828,-299419.61548469774
38.54,1826.2253575851162,-298168.021656011
38.56,2012.526945572496,-296776.6407952217
38.58,2077.9831678449345,-295222.84995654266
38.6,1947.3074779231472,-293475.10764234985
38.62,1668.3203055679808,-291484.21162449126
38.64,1183.239053600203,-289114.640930138
38.66,500.7572003823581,-286414.6585857352
38.68,-117.49806774760181,-283883.204654707
38.7,-559.3580153733866,-281770.15078003
38.72,-796.207374238549,-279980.7675075577
38.74,-945.9439443284335,-278425.63568864844
38.76,-974.8516221451442,-277046.3639272226
38.78,-916.950472290698,-275787.11964285723
38.8,-825.3422926583708,-274672.00288655265
38.82,-737.9727381437949,-273674.90996947925
38.84,-588.3609409043355,-272759.2284381212
38.86,-471.50668239716566,-271910.2284389491
38.88,-324.67416834313127,-271180.2517648712
38.9,-176.40719492986287,-270497.23016237083
38.92,-29.482123207863246,-269814.25957214774
38.94,88.04562023158987,-269093.7535240206
38.96,234.97069195359123,-268355.5674111766
38.98,383.23766536685963,-267577.6669200964
39.0,530.0701794208939,-266720.7222364731
39.02,650.3633361455833,-265720.60825954407
39.04,767.4429078232275,-264653.30567498197
39.06,825.7571691047631,-263413.4169568565
